"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
0,8308;0,271;-0,813;;;;2907,800000;-6,982;-7,060;4,154;7,563;7,700;;;
0,8310;0,271;-0,759;;;;2908,500000;-6,977;-7,050;4,155;7,568;7,709;;;
0,8312;0,266;-0,701;;;;2909,200000;-6,987;-7,060;4,156;7,573;7,705;;;
0,8314;0,266;-0,647;;;;2909,900000;-6,982;-7,055;4,157;7,563;7,700;;;
0,8316;0,266;-0,593;;;;2910,600000;-6,987;-7,055;4,158;7,568;7,705;;;
0,8318;0,266;-0,540;;;;2911,300000;-6,977;-7,060;4,159;7,568;7,700;;;
0,8320;0,266;-0,476;;;;2912,000000;-6,977;-7,060;4,160;7,568;7,700;;;
0,8322;0,271;-0,422;;;;2912,700000;-6,982;-7,065;4,161;7,573;7,705;;;
0,8324;0,266;-0,364;;;;2913,400000;-6,982;-7,050;4,162;7,568;7,705;;;
0,8326;0,276;-0,310;;;;2914,100000;-6,987;-7,055;4,163;7,573;7,705;;;
0,8328;0,271;-0,256;;;;2914,800000;-6,972;-7,050;4,164;7,573;7,705;;;
0,8330;0,266;-0,198;;;;2915,500000;-6,982;-7,050;4,165;7,573;7,705;;;
0,8332;0,266;-0,149;;;;2916,200000;-6,982;-7,055;4,166;7,578;7,705;;;
0,8334;0,261;-0,095;;;;2916,900000;-6,982;-7,050;4,167;7,568;7,700;;;
0,8336;0,266;-0,037;;;;2917,600000;-6,982;-7,060;4,168;7,573;7,705;;;
0,8338;0,266;0,022;;;;2918,300000;-6,972;-7,055;4,169;7,578;7,700;;;
0,8340;0,271;0,081;;;;2919,000000;-6,987;-7,060;4,170;7,573;7,700;;;
0,8342;0,271;0,129;;;;2919,700000;-6,977;-7,055;4,171;7,578;7,700;;;
0,8344;0,266;0,188;;;;2920,400000;-6,987;-7,060;4,172;7,573;7,705;;;
0,8346;0,266;0,242;;;;2921,100000;-6,977;-7,055;4,173;7,573;7,709;;;
0,8348;0,261;0,291;;;;2921,800000;-6,977;-7,055;4,174;7,578;7,700;;;
0,8350;0,261;0,349;;;;2922,500000;-6,982;-7,060;4,175;7,578;7,709;;;
0,8352;0,266;0,408;;;;2923,200000;-6,977;-7,050;4,176;7,578;7,705;;;
0,8354;0,266;0,462;;;;2923,900000;-6,987;-7,060;4,177;7,573;7,700;;;
0,8356;0,266;0,520;;;;2924,600000;-6,977;-7,050;4,178;7,582;7,709;;;
0,8358;0,266;0,579;;;;2925,300000;-6,982;-7,050;4,179;7,582;7,700;;;
0,8360;0,271;0,632;;;;2926,000000;-6,982;-7,055;4,180;7,578;7,705;;;
0,8362;0,266;0,686;;;;2926,700000;-6,977;-7,050;4,181;7,578;7,705;;;
0,8364;0,266;0,735;;;;2927,400000;-6,982;-7,055;4,182;7,578;7,700;;;
0,8366;0,261;0,789;;;;2928,100000;-6,977;-7,055;4,183;7,582;7,709;;;
0,8368;0,261;0,847;;;;2928,800000;-6,982;-7,060;4,184;7,582;7,705;;;
0,8370;0,266;0,901;;;;2929,500000;-6,977;-7,050;4,185;7,582;7,709;;;
0,8372;0,266;0,960;;;;2930,200000;-6,982;-7,055;4,186;7,582;7,709;;;
0,8374;0,266;1,018;;;;2930,900000;-6,982;-7,055;4,187;7,578;7,700;;;
0,8376;0,271;1,067;;;;2931,600000;-6,977;-7,055;4,188;7,582;7,705;;;
0,8378;0,266;1,121;;;;2932,300000;-6,987;-7,065;4,189;7,587;7,705;;;
0,8380;0,261;1,175;;;;2933,000000;-6,977;-7,055;4,190;7,582;7,705;;;
0,8382;0,261;1,223;;;;2933,700000;-6,982;-7,055;4,191;7,587;7,705;;;
0,8384;0,266;1,282;;;;2934,400000;-6,977;-7,055;4,192;7,582;7,700;;;
0,8386;0,266;1,346;;;;2935,100000;-6,982;-7,050;4,193;7,582;7,709;;;
0,8388;0,266;1,399;;;;2935,800000;-6,982;-7,060;4,194;7,587;7,705;;;
0,8390;0,261;1,458;;;;2936,500000;-6,982;-7,050;4,195;7,582;7,700;;;
0,8392;0,266;1,507;;;;2937,200000;-6,987;-7,055;4,196;7,587;7,705;;;
0,8394;0,261;1,556;;;;2937,900000;-6,977;-7,050;4,197;7,587;7,700;;;
0,8396;0,256;1,609;;;;2938,600000;-6,987;-7,055;4,198;7,587;7,705;;;
0,8398;0,261;1,663;;;;2939,300000;-6,977;-7,055;4,199;7,587;7,705;;;
0,8400;0,261;1,722;;;;2940,000000;-6,982;-7,055;4,200;7,582;7,700;;;
0,8402;0,261;1,775;;;;2940,700000;-6,982;-7,060;4,201;7,587;7,705;;;
0,8404;0,266;1,834;;;;2941,400000;-6,982;-7,055;4,202;7,587;7,700;;;
0,8406;0,266;1,888;;;;2942,100000;-6,982;-7,060;4,203;7,587;7,705;;;
0,8408;0,261;1,937;;;;2942,800000;-6,977;-7,055;4,204;7,592;7,705;;;
0,8410;0,261;1,990;;;;2943,500000;-6,982;-7,055;4,205;7,592;7,700;;;
0,8412;0,256;2,039;;;;2944,200000;-6,977;-7,055;4,206;7,587;7,709;;;
0,8414;0,256;2,098;;;;2944,900000;-6,982;-7,050;4,207;7,592;7,700;;;
0,8416;0,261;2,156;;;;2945,600000;-6,982;-7,055;4,208;7,587;7,705;;;
0,8418;0,261;2,205;;;;2946,300000;-6,982;-7,055;4,209;7,597;7,705;;;
0,8420;0,261;2,259;;;;2947,000000;-6,982;-7,060;4,210;7,592;7,705;;;
0,8422;0,266;2,317;;;;2947,700000;-6,977;-7,050;4,211;7,592;7,709;;;
0,8424;0,266;2,371;;;;2948,400000;-6,987;-7,055;4,212;7,592;7,705;;;
0,8426;0,256;2,420;;;;2949,100000;-6,977;-7,050;4,213;7,587;7,705;;;
0,8428;0,252;2,469;;;;2949,800000;-6,982;-7,055;4,214;7,592;7,705;;;
0,8430;0,252;2,523;;;;2950,500000;-6,982;-7,060;4,215;7,592;7,705;;;
0,8432;0,252;2,571;;;;2951,200000;-6,982;-7,050;4,216;7,592;7,709;;;
0,8434;0,256;2,630;;;;2951,900000;-6,982;-7,060;4,217;7,597;7,705;;;
0,8436;0,256;2,684;;;;2952,600000;-6,977;-7,050;4,218;7,592;7,705;;;
0,8438;0,256;2,733;;;;2953,300000;-6,982;-7,060;4,219;7,592;7,709;;;
0,8440;0,256;2,781;;;;2954,000000;-6,977;-7,055;4,220;7,592;7,700;;;
0,8442;0,256;2,835;;;;2954,700000;-6,982;-7,050;4,221;7,592;7,709;;;
0,8444;0,247;2,884;;;;2955,400000;-6,982;-7,050;4,222;7,597;7,705;;;
0,8446;0,252;2,933;;;;2956,100000;-6,977;-7,050;4,223;7,592;7,700;;;
0,8448;0,247;2,991;;;;2956,800000;-6,977;-7,060;4,224;7,602;7,709;;;
0,8450;0,252;3,040;;;;2957,500000;-6,977;-7,055;4,225;7,597;7,705;;;
0,8452;0,252;3,094;;;;2958,200000;-6,987;-7,055;4,226;7,597;7,709;;;
0,8454;0,252;3,148;;;;2958,900000;-6,977;-7,055;4,227;7,597;7,705;;;
0,8456;0,252;3,192;;;;2959,600000;-6,982;-7,055;4,228;7,592;7,705;;;
0,8458;0,247;3,236;;;;2960,300000;-6,982;-7,060;4,229;7,597;7,705;;;
0,8460;0,242;3,289;;;;2961,000000;-6,982;-7,050;4,230;7,597;7,700;;;
0,8462;0,242;3,338;;;;2961,700000;-6,982;-7,065;4,231;7,597;7,709;;;
0,8464;0,247;3,392;;;;2962,400000;-6,972;-7,050;4,232;7,597;7,709;;;
0,8466;0,242;3,446;;;;2963,100000;-6,982;-7,055;4,233;7,592;7,705;;;
0,8468;0,247;3,495;;;;2963,800000;-6,977;-7,055;4,234;7,602;7,709;;;
0,8470;0,247;3,543;;;;2964,500000;-6,982;-7,055;4,235;7,602;7,709;;;
0,8472;0,237;3,592;;;;2965,200000;-6,982;-7,055;4,236;7,597;7,709;;;
0,8474;0,242;3,636;;;;2965,900000;-6,982;-7,050;4,237;7,602;7,709;;;
0,8476;0,237;3,685;;;;2966,600000;-6,982;-7,060;4,238;7,592;7,700;;;
0,8478;0,232;3,729;;;;2967,300000;-6,977;-7,055;4,239;7,597;7,709;;;
0,8480;0,237;3,788;;;;2968,000000;-6,982;-7,060;4,240;7,602;7,705;;;
0,8482;0,237;3,836;;;;2968,700000;-6,982;-7,050;4,241;7,597;7,705;;;
0,8484;0,237;3,885;;;;2969,400000;-6,987;-7,055;4,242;7,602;7,705;;;
0,8486;0,237;3,934;;;;2970,100000;-6,982;-7,060;4,243;7,597;7,700;;;
0,8488;0,237;3,978;;;;2970,800000;-6,982;-7,050;4,244;7,597;7,709;;;
0,8490;0,232;4,022;;;;2971,500000;-6,982;-7,065;4,245;7,607;7,709;;;
0,8492;0,227;4,071;;;;2972,200000;-6,977;-7,050;4,246;7,602;7,705;;;
0,8494;0,227;4,120;;;;2972,900000;-6,987;-7,055;4,247;7,607;7,705;;;
0,8496;0,227;4,168;;;;2973,600000;-6,982;-7,055;4,248;7,602;7,700;;;
0,8498;0,227;4,217;;;;2974,300000;-6,982;-7,055;4,249;7,602;7,709;;;
0,8500;0,232;4,261;;;;2975,000000;-6,982;-7,055;4,250;7,597;7,700;;;
0,8502;0,232;4,310;;;;2975,700000;-6,982;-7,050;4,251;7,597;7,700;;;
0,8504;0,227;4,354;;;;2976,400000;-6,982;-7,060;4,252;7,607;7,709;;;
0,8506;0,227;4,398;;;;2977,100000;-6,982;-7,050;4,253;7,602;7,700;;;
0,8508;0,217;4,442;;;;2977,800000;-6,982;-7,060;4,254;7,602;7,709;;;
0,8510;0,217;4,491;;;;2978,500000;-6,977;-7,055;4,255;7,602;7,705;;;
0,8512;0,222;4,540;;;;2979,200000;-6,982;-7,055;4,256;7,602;7,705;;;
0,8514;0,222;4,584;;;;2979,900000;-6,977;-7,055;4,257;7,607;7,709;;;
0,8516;0,222;4,632;;;;2980,600000;-6,982;-7,050;4,258;7,602;7,700;;;
0,8518;0,222;4,676;;;;2981,300000;-6,982;-7,060;4,259;7,607;7,709;;;
0,8520;0,217;4,725;;;;2982,000000;-6,977;-7,050;4,260;7,602;7,709;;;
0,8522;0,217;4,759;;;;2982,700000;-6,987;-7,060;4,261;7,602;7,705;;;
0,8524;0,217;4,803;;;;2983,400000;-6,977;-7,055;4,262;7,607;7,705;;;
0,8526;0,208;4,842;;;;2984,100000;-6,982;-7,055;4,263;7,607;7,700;;;
0,8528;0,208;4,891;;;;2984,800000;-6,982;-7,055;4,264;7,602;7,705;;;
0,8530;0,217;4,940;;;;2985,500000;-6,982;-7,050;4,265;7,607;7,705;;;
0,8532;0,212;4,984;;;;2986,200000;-6,982;-7,060;4,266;7,602;7,705;;;
0,8534;0,212;5,028;;;;2986,900000;-6,977;-7,050;4,267;7,607;7,705;;;
0,8536;0,212;5,067;;;;2987,600000;-6,982;-7,060;4,268;7,607;7,705;;;
0,8538;0,208;5,106;;;;2988,300000;-6,977;-7,055;4,269;7,602;7,705;;;
0,8540;0,203;5,140;;;;2989,000000;-6,982;-7,055;4,270;7,607;7,705;;;
0,8542;0,203;5,179;;;;2989,700000;-6,982;-7,055;4,271;7,602;7,700;;;
0,8544;0,208;5,233;;;;2990,400000;-6,982;-7,055;4,272;7,607;7,709;;;
0,8546;0,203;5,272;;;;2991,100000;-6,982;-7,060;4,273;7,612;7,705;;;
0,8548;0,203;5,316;;;;2991,800000;-6,977;-7,055;4,274;7,602;7,709;;;
0,8550;0,203;5,350;;;;2992,500000;-6,987;-7,060;4,275;7,612;7,709;;;
0,8552;0,198;5,394;;;;2993,200000;-6,982;-7,055;4,276;7,602;7,700;;;
0,8554;0,198;5,433;;;;2993,900000;-6,982;-7,060;4,277;7,607;7,709;;;
0,8556;0,193;5,473;;;;2994,600000;-6,982;-7,055;4,278;7,607;7,705;;;
0,8558;0,193;5,512;;;;2995,300000;-6,977;-7,050;4,279;7,607;7,705;;;
0,8560;0,193;5,551;;;;2996,000000;-6,982;-7,060;4,280;7,612;7,709;;;
0,8562;0,193;5,595;;;;2996,700000;-6,977;-7,050;4,281;7,607;7,700;;;
0,8564;0,193;5,634;;;;2997,400000;-6,982;-7,055;4,282;7,607;7,709;;;
0,8566;0,193;5,668;;;;2998,100000;-6,977;-7,055;4,283;7,607;7,700;;;
0,8568;0,188;5,707;;;;2998,800000;-6,982;-7,060;4,284;7,607;7,705;;;
0,8570;0,183;5,741;;;;2999,500000;-6,977;-7,060;4,285;7,612;7,705;;;
0,8572;0,188;5,775;;;;3000,200000;-6,977;-7,050;4,286;7,607;7,705;;;
0,8574;0,183;5,814;;;;3000,900000;-6,982;-7,060;4,287;7,607;7,709;;;
0,8576;0,183;5,853;;;;3001,600000;-6,977;-7,055;4,288;7,612;7,705;;;
0,8578;0,178;5,893;;;;3002,300000;-6,987;-7,060;4,289;7,607;7,709;;;
0,8580;0,183;5,927;;;;3003,000000;-6,982;-7,055;4,290;7,612;7,705;;;
0,8582;0,178;5,971;;;;3003,700000;-6,982;-7,050;4,291;7,607;7,700;;;
0,8584;0,178;6,000;;;;3004,400000;-6,987;-7,055;4,292;7,607;7,705;;;
0,8586;0,178;6,039;;;;3005,100000;-6,982;-7,050;4,293;7,612;7,705;;;
0,8588;0,173;6,068;;;;3005,800000;-6,982;-7,055;4,294;7,607;7,705;;;
0,8590;0,164;6,103;;;;3006,500000;-6,977;-7,050;4,295;7,617;7,709;;;
0,8592;0,168;6,142;;;;3007,200000;-6,982;-7,055;4,296;7,612;7,705;;;
0,8594;0,168;6,176;;;;3007,900000;-6,977;-7,050;4,297;7,612;7,709;;;
0,8596;0,168;6,215;;;;3008,600000;-6,982;-7,055;4,298;7,612;7,705;;;
0,8598;0,168;6,244;;;;3009,300000;-6,982;-7,055;4,299;7,607;7,705;;;
0,8600;0,168;6,278;;;;3010,000000;-6,982;-7,055;4,300;7,612;7,709;;;
0,8602;0,168;6,313;;;;3010,700000;-6,982;-7,060;4,301;7,612;7,705;;;
0,8604;0,159;6,342;;;;3011,400000;-6,977;-7,055;4,302;7,607;7,709;;;
0,8606;0,159;6,371;;;;3012,100000;-6,987;-7,060;4,303;7,612;7,709;;;
0,8608;0,159;6,410;;;;3012,800000;-6,977;-7,060;4,304;7,607;7,705;;;
0,8610;0,159;6,444;;;;3013,500000;-6,982;-7,055;4,305;7,612;7,709;;;
0,8612;0,159;6,479;;;;3014,200000;-6,982;-7,060;4,306;7,612;7,700;;;
0,8614;0,159;6,513;;;;3014,900000;-6,982;-7,050;4,307;7,612;7,709;;;
0,8616;0,154;6,537;;;;3015,600000;-6,987;-7,060;4,308;7,621;7,705;;;
0,8618;0,154;6,567;;;;3016,300000;-6,972;-7,055;4,309;7,612;7,705;;;
0,8620;0,149;6,596;;;;3017,000000;-6,987;-7,050;4,310;7,617;7,709;;;
0,8622;0,144;6,625;;;;3017,700000;-6,977;-7,055;4,311;7,612;7,700;;;
0,8624;0,149;6,654;;;;3018,400000;-6,982;-7,055;4,312;7,607;7,700;;;
0,8626;0,144;6,689;;;;3019,100000;-6,982;-7,060;4,313;7,612;7,705;;;
0,8628;0,144;6,718;;;;3019,800000;-6,982;-7,055;4,314;7,612;7,709;;;
0,8630;0,144;6,752;;;;3020,500000;-6,987;-7,065;4,315;7,612;7,709;;;
0,8632;0,144;6,777;;;;3021,200000;-6,982;-7,055;4,316;7,617;7,705;;;
0,8634;0,139;6,806;;;;3021,900000;-6,987;-7,060;4,317;7,612;7,705;;;
0,8636;0,139;6,830;;;;3022,600000;-6,977;-7,055;4,318;7,612;7,709;;;
0,8638;0,129;6,855;;;;3023,300000;-6,987;-7,055;4,319;7,607;7,705;;;
0,8640;0,134;6,884;;;;3024,000000;-6,982;-7,060;4,320;7,612;7,709;;;
0,8642;0,129;6,908;;;;3024,700000;-6,982;-7,050;4,321;7,612;7,705;;;
0,8644;0,134;6,938;;;;3025,400000;-6,982;-7,060;4,322;7,617;7,709;;;
0,8646;0,129;6,967;;;;3026,100000;-6,977;-7,055;4,323;7,617;7,709;;;
0,8648;0,129;6,987;;;;3026,800000;-6,982;-7,055;4,324;7,607;7,705;;;
0,8650;0,125;7,011;;;;3027,500000;-6,977;-7,060;4,325;7,621;7,709;;;
0,8652;0,120;7,035;;;;3028,200000;-6,982;-7,050;4,326;7,617;7,705;;;
0,8654;0,120;7,055;;;;3028,900000;-6,982;-7,060;4,327;7,617;7,709;;;
0,8656;0,115;7,084;;;;3029,600000;-6,977;-7,055;4,328;7,621;7,705;;;
0,8658;0,115;7,109;;;;3030,300000;-6,987;-7,060;4,329;7,612;7,709;;;
0,8660;0,120;7,133;;;;3031,000000;-6,977;-7,055;4,330;7,612;7,709;;;
0,8662;0,120;7,162;;;;3031,700000;-6,987;-7,060;4,331;7,612;7,705;;;
0,8664;0,110;7,182;;;;3032,400000;-6,982;-7,060;4,332;7,612;7,705;;;
0,8666;0,110;7,197;;;;3033,100000;-6,982;-7,055;4,333;7,617;7,709;;;
0,8668;0,105;7,216;;;;3033,800000;-6,982;-7,060;4,334;7,617;7,705;;;
0,8670;0,105;7,241;;;;3034,500000;-6,982;-7,050;4,335;7,617;7,705;;;
0,8672;0,100;7,265;;;;3035,200000;-6,987;-7,055;4,336;7,621;7,709;;;
0,8674;0,105;7,284;;;;3035,900000;-6,977;-7,055;4,337;7,612;7,705;;;
0,8676;0,100;7,309;;;;3036,600000;-6,982;-7,050;4,338;7,617;7,709;;;
0,8678;0,100;7,328;;;;3037,300000;-6,982;-7,055;4,339;7,617;7,700;;;
0,8680;0,095;7,348;;;;3038,000000;-6,977;-7,050;4,340;7,617;7,709;;;
0,8682;0,090;7,363;;;;3038,700000;-6,982;-7,060;4,341;7,617;7,705;;;
0,8684;0,090;7,377;;;;3039,400000;-6,977;-7,050;4,342;7,612;7,705;;;
0,8686;0,090;7,397;;;;3040,100000;-6,987;-7,060;4,343;7,617;7,709;;;
0,8688;0,090;7,416;;;;3040,800000;-6,977;-7,060;4,344;7,617;7,705;;;
0,8690;0,090;7,441;;;;3041,500000;-6,982;-7,060;4,345;7,612;7,705;;;
0,8692;0,090;7,455;;;;3042,200000;-6,982;-7,060;4,346;7,617;7,705;;;
0,8694;0,085;7,475;;;;3042,900000;-6,982;-7,055;4,347;7,612;7,700;;;
0,8696;0,081;7,495;;;;3043,600000;-6,982;-7,060;4,348;7,621;7,709;;;
0,8698;0,081;7,504;;;;3044,300000;-6,982;-7,050;4,349;7,617;7,709;;;
0,8700;0,076;7,524;;;;3045,000000;-6,987;-7,055;4,350;7,612;7,705;;;
0,8702;0,071;7,538;;;;3045,700000;-6,982;-7,055;4,351;7,617;7,705;;;
0,8704;0,081;7,558;;;;3046,400000;-6,982;-7,050;4,352;7,612;7,700;;;
0,8706;0,076;7,573;;;;3047,100000;-6,982;-7,055;4,353;7,612;7,709;;;
0,8708;0,076;7,587;;;;3047,800000;-6,982;-7,050;4,354;7,621;7,705;;;
0,8710;0,071;7,607;;;;3048,500000;-6,982;-7,060;4,355;7,617;7,705;;;
0,8712;0,071;7,621;;;;3049,200000;-6,977;-7,055;4,356;7,621;7,709;;;
0,8714;0,066;7,631;;;;3049,900000;-6,982;-7,060;4,357;7,617;7,705;;;
0,8716;0,066;7,641;;;;3050,600000;-6,982;-7,060;4,358;7,617;7,709;;;
0,8718;0,061;7,661;;;;3051,300000;-6,982;-7,060;4,359;7,617;7,705;;;
0,8720;0,066;7,680;;;;3052,000000;-6,982;-7,060;4,360;7,617;7,705;;;
0,8722;0,066;7,690;;;;3052,700000;-6,982;-7,060;4,361;7,621;7,705;;;
0,8724;0,061;7,700;;;;3053,400000;-6,982;-7,065;4,362;7,617;7,705;;;
0,8726;0,061;7,719;;;;3054,100000;-6,977;-7,055;4,363;7,621;7,709;;;
0,8728;0,061;7,719;;;;3054,800000;-6,982;-7,055;4,364;7,621;7,709;;;
0,8730;0,051;7,729;;;;3055,500000;-6,977;-7,055;4,365;7,617;7,705;;;
0,8732;0,051;7,739;;;;3056,200000;-6,982;-7,055;4,366;7,621;7,714;;;
0,8734;0,046;7,753;;;;3056,900000;-6,977;-7,055;4,367;7,617;7,705;;;
0,8736;0,051;7,768;;;;3057,600000;-6,987;-7,055;4,368;7,617;7,705;;;
0,8738;0,051;7,778;;;;3058,300000;-6,982;-7,060;4,369;7,621;7,709;;;
0,8740;0,051;7,788;;;;3059,000000;-6,977;-7,060;4,370;7,617;7,709;;;
0,8742;0,046;7,792;;;;3059,700000;-6,987;-7,060;4,371;7,621;7,709;;;
0,8744;0,046;7,802;;;;3060,400000;-6,977;-7,055;4,372;7,617;7,709;;;
0,8746;0,037;7,807;;;;3061,100000;-6,987;-7,055;4,373;7,617;7,709;;;
0,8748;0,032;7,812;;;;3061,800000;-6,982;-7,060;4,374;7,621;7,709;;;
0,8750;0,032;7,822;;;;3062,500000;-6,982;-7,055;4,375;7,617;7,705;;;
0,8752;0,037;7,836;;;;3063,200000;-6,982;-7,065;4,376;7,626;7,714;;;
0,8754;0,032;7,841;;;;3063,900000;-6,977;-7,055;4,377;7,621;7,700;;;
0,8756;0,032;7,846;;;;3064,600000;-6,987;-7,060;4,378;7,621;7,705;;;
0,8758;0,032;7,856;;;;3065,300000;-6,977;-7,050;4,379;7,621;7,709;;;
0,8760;0,027;7,861;;;;3066,000000;-6,982;-7,055;4,380;7,612;7,705;;;
0,8762;0,022;7,861;;;;3066,700000;-6,982;-7,055;4,381;7,621;7,705;;;
0,8764;0,022;7,866;;;;3067,400000;-6,982;-7,050;4,382;7,617;7,705;;;
0,8766;0,017;7,866;;;;3068,100000;-6,982;-7,060;4,383;7,617;7,705;;;
0,8768;0,022;7,875;;;;3068,800000;-6,977;-7,055;4,384;7,621;7,709;;;
0,8770;0,022;7,880;;;;3069,500000;-6,987;-7,055;4,385;7,617;7,705;;;
0,8772;0,022;7,890;;;;3070,200000;-6,982;-7,055;4,386;7,621;7,709;;;
0,8774;0,017;7,895;;;;3070,900000;-6,982;-7,060;4,387;7,621;7,705;;;
0,8776;0,017;7,895;;;;3071,600000;-6,982;-7,060;4,388;7,617;7,709;;;
0,8778;0,012;7,895;;;;3072,300000;-6,982;-7,060;4,389;7,621;7,709;;;
0,8780;0,007;7,890;;;;3073,000000;-6,982;-7,065;4,390;7,617;7,705;;;
0,8782;0,002;7,885;;;;3073,700000;-6,982;-7,055;4,391;7,621;7,709;;;
0,8784;-0,007;7,890;;;;3074,400000;-6,987;-7,060;4,392;7,617;7,705;;;
0,8786;-0,007;7,890;;;;3075,100000;-6,982;-7,055;4,393;7,617;7,705;;;
0,8788;-0,007;7,885;;;;3075,800000;-6,982;-7,055;4,394;7,621;7,705;;;
0,8790;-0,002;7,885;;;;3076,500000;-6,982;-7,055;4,395;7,617;7,705;;;
0,8792;-0,012;7,885;;;;3077,200000;-6,982;-7,050;4,396;7,621;7,709;;;
0,8794;-0,017;7,875;;;;3077,900000;-6,982;-7,060;4,397;7,621;7,705;;;
0,8796;-0,022;7,871;;;;3078,600000;-6,977;-7,055;4,398;7,621;7,705;;;
0,8798;-0,027;7,861;;;;3079,300000;-6,987;-7,065;4,399;7,621;7,705;;;
0,8800;-0,027;7,866;;;;3080,000000;-6,977;-7,060;4,400;7,612;7,700;;;
0,8802;-0,022;7,861;;;;3080,700000;-6,982;-7,060;4,401;7,621;7,709;;;
0,8804;-0,027;7,856;;;;3081,400000;-6,977;-7,055;4,402;7,621;7,705;;;
0,8806;-0,027;7,856;;;;3082,100000;-6,982;-7,060;4,403;7,617;7,709;;;
0,8808;-0,032;7,841;;;;3082,800000;-6,982;-7,065;4,404;7,621;7,709;;;
0,8810;-0,032;7,836;;;;3083,500000;-6,977;-7,055;4,405;7,621;7,700;;;
0,8812;-0,042;7,832;;;;3084,200000;-6,987;-7,065;4,406;7,621;7,705;;;
0,8814;-0,042;7,822;;;;3084,900000;-6,977;-7,055;4,407;7,621;7,705;;;
0,8816;-0,037;7,817;;;;3085,600000;-6,982;-7,055;4,408;7,617;7,705;;;
0,8818;-0,037;7,807;;;;3086,300000;-6,982;-7,055;4,409;7,621;7,705;;;
0,8820;-0,042;7,807;;;;3087,000000;-6,987;-7,050;4,410;7,621;7,700;;;
0,8822;-0,042;7,802;;;;3087,700000;-6,982;-7,060;4,411;7,617;7,705;;;
0,8824;-0,042;7,788;;;;3088,400000;-6,977;-7,055;4,412;7,621;7,705;;;
0,8826;-0,046;7,773;;;;3089,100000;-6,987;-7,060;4,413;7,617;7,700;;;
0,8828;-0,051;7,763;;;;3089,800000;-6,982;-7,055;4,414;7,617;7,709;;;
0,8830;-0,056;7,753;;;;3090,500000;-6,982;-7,055;4,415;7,621;7,700;;;
0,8832;-0,051;7,748;;;;3091,200000;-6,982;-7,060;4,416;7,621;7,700;;;
0,8834;-0,056;7,739;;;;3091,900000;-6,982;-7,055;4,417;7,621;7,705;;;
0,8836;-0,051;7,729;;;;3092,600000;-6,982;-7,065;4,418;7,617;7,700;;;
0,8838;-0,051;7,719;;;;3093,300000;-6,977;-7,055;4,419;7,621;7,709;;;
0,8840;-0,056;7,705;;;;3094,000000;-6,987;-7,060;4,420;7,621;7,705;;;
0,8842;-0,056;7,690;;;;3094,700000;-6,982;-7,050;4,421;7,617;7,705;;;
0,8844;-0,066;7,670;;;;3095,400000;-6,982;-7,050;4,422;7,621;7,705;;;
0,8846;-0,071;7,661;;;;3096,100000;-6,982;-7,055;4,423;7,621;7,695;;;
0,8848;-0,066;7,646;;;;3096,800000;-6,982;-7,050;4,424;7,621;7,705;;;
0,8850;-0,071;7,641;;;;3097,500000;-6,982;-7,060;4,425;7,621;7,705;;;
0,8852;-0,071;7,626;;;;3098,200000;-6,977;-7,050;4,426;7,621;7,705;;;
0,8854;-0,071;7,612;;;;3098,900000;-6,987;-7,060;4,427;7,626;7,705;;;
0,8856;-0,076;7,597;;;;3099,600000;-6,982;-7,060;4,428;7,621;7,700;;;
0,8858;-0,076;7,578;;;;3100,300000;-6,987;-7,060;4,429;7,621;7,705;;;
0,8860;-0,081;7,563;;;;3101,000000;-6,982;-7,060;4,430;7,621;7,700;;;
0,8862;-0,081;7,548;;;;3101,700000;-6,982;-7,060;4,431;7,617;7,700;;;
0,8864;-0,081;7,538;;;;3102,400000;-6,987;-7,065;4,432;7,621;7,700;;;
0,8866;-0,085;7,514;;;;3103,100000;-6,977;-7,060;4,433;7,621;7,690;;;
0,8868;-0,085;7,499;;;;3103,800000;-6,987;-7,055;4,434;7,621;7,700;;;
0,8870;-0,085;7,490;;;;3104,500000;-6,977;-7,055;4,435;7,621;7,700;;;
0,8872;-0,090;7,470;;;;3105,200000;-6,982;-7,055;4,436;7,621;7,695;;;
0,8874;-0,095;7,451;;;;3105,900000;-6,982;-7,055;4,437;7,621;7,700;;;
0,8876;-0,095;7,431;;;;3106,600000;-6,977;-7,050;4,438;7,621;7,690;;;
0,8878;-0,095;7,407;;;;3107,300000;-6,982;-7,060;4,439;7,617;7,695;;;
0,8880;-0,100;7,392;;;;3108,000000;-6,977;-7,055;4,440;7,626;7,685;;;
0,8882;-0,100;7,377;;;;3108,700000;-6,987;-7,055;4,441;7,592;-7,006;;;
0,8884;-0,095;7,363;;;;3109,400000;-6,982;-7,055;4,442;7,470;-6,996;;;
0,8886;-0,095;7,343;;;;3110,100000;-6,982;-7,055;4,443;7,324;-7,001;;;
0,8888;-0,105;7,319;;;;3110,800000;-6,982;-7,060;4,444;7,182;-6,996;;;
